0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
-1.7068911484735991,2.0356046714120124,1.0005306447706963,-0.05833057598939717,0.8644982180656376,-0.04376411642601626,-0.9230793936710222,1.4584800495635157,0.4481931858617567,-0.60780153613933,1.6357513036155726,1.346697865766684,0.7978569256611914,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
-1.7050563635704494,2.0356046714120124,-0.9994696366638344,0.4827052425232114,0.8644982180656376,-0.04376411642601626,-2.05496295921587,-1.5120553216039028,-1.5609752814144615,-1.078129797408178,1.1375753036301088,-0.7529764570658336,-0.5424679792085276,CL5,CL2,CL2,CL0,CL6,CL1,CL5,CL2,CL0,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
-1.7032215786672997,0.5275659282843789,1.0005306447706963,-0.6394052981156867,0.8644982180656376,-0.04376411642601626,-1.5541818484859857,-0.8082633620475621,-1.686893453523799,0.2888908265390352,0.7607721082142808,-0.23510842316242594,-2.15392394403199,CL6,CL0,CL0,CL1,CL6,CL3,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
-1.70138679376415,1.2069776666550622,-0.9994696366638344,-1.8256960008447767,0.8644982180656376,-0.04376411642601626,0.5224312453237298,-1.235085342108219,-0.3185110275535297,-0.4542478829080165,-1.388441040250612,-1.453650418750379,-0.8750659305582622,CL6,CL1,CL1,CL0,CL6,CL6,CL4,CL1,CL0,CL1,CL0,CL2,CL0,CL1,CL0,CL1,CL6,CL0,CL0
-1.6995520088610003,2.0356046714120124,-0.9994696366638344,0.4827052425232114,-0.6472793213744467,-0.04376411642601626,1.37589374186122,-0.15514410267557582,-0.17797385707155905,-1.9311588498612862,-1.5221877741691345,-0.7529764570658336,-0.2205193069152413,CL6,CL2,CL0,CL2,CL6,CL3,CL6,CL2,CL0,CL2,CL0,CL0,CL2,CL1,CL0,CL1,CL0,CL0,CL0
-1.6977172239578504,0.5275659282843789,-0.9994696366638344,-0.05833057598939717,0.8644982180656376,-0.04376411642601626,-0.34878958878056787,-1.7673141600152549,-2.4080137022332093,-1.9311588498612862,0.7607721082142808,-1.453650418750379,-2.15392394403199,CL4,CL1,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL1,CL0,CL0,CL0,CL0,CL6,CL0,CL1,CL0,CL0
-1.6958824390547007,1.2069776666550622,-0.9994696366638344,-0.05833057598939717,0.8644982180656376,-0.04376411642601626,-0.7932691529809245,0.8076672855492184,0.7267674371314772,1.6158884208332855,-1.1406215184285726,0.19436970104046486,-0.2205193069152413,CL6,CL1,CL1,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL3,CL0,CL0
-1.694047654151551,2.9119924047978265,-0.9994696366638344,-2.560577807612735,0.8644982180656376,-0.04376411642601626,-1.1969305970291333,0.47767799754874884,-1.12301780200794,-0.60780153613933,1.8171186132860113,-0.23510842316242594,-1.222226200149904,CL5,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL0,CL0
-1.6922128692484013,1.2069776666550622,-0.9994696366638344,0.4827052425232114,0.8644982180656376,-0.04376411642601626,0.4175247680949839,-0.9503033631184503,-0.8502168502329067,1.117460803741936,-0.9009944603650751,-0.7529764570658336,0.08631693817903077,CL4,CL0,CL0,CL0,CL5,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
-1.6903780843452516,1.2069776666550622,-0.9994696366638344,-1.8256960008447767,0.8644982180656376,-0.04376411642601626,1.607253211989499,-3.2830125419594283,-1.2801619939928885,0.2888908265390352,-1.0169022799305423,-1.453650418750379,-1.6039187810678652,CL6,CL2,CL1,CL5,CL6,CL2,CL6,CL2,CL0,CL0,CL1,CL0,CL0,CL1,CL0,CL0,CL6,CL0,CL1
-1.688543299442102,2.0356046714120124,-0.9994696366638344,0.4827052425232114,0.8644982180656376,-0.04376411642601626,-0.14918868058750995,0.639754423509473,1.2458924871728667,0.7633607844369673,1.466316713495519,-0.23510842316242594,-0.5424679792085276,CL5,CL1,CL1,CL1,CL5,CL1,CL5,CL1,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL1,CL6,CL0,CL0
-1.6867085145389522,1.2069776666550622,-0.9994696366638344,-0.6394052981156867,0.8644982180656376,-0.04376411642601626,-0.7932691529809245,-0.44106930110350345,-1.2801619939928885,0.9444722641494492,-0.006281153976255364,-0.23510842316242594,0.42012928100011476,CL5,CL1,CL2,CL0,CL6,CL1,CL5,CL2,CL0,CL2,CL0,CL0,CL3,CL2,CL0,CL2,CL1,CL0,CL0
-1.6848737296358025,2.0356046714120124,1.0005306447706963,-1.2883450669666114,-0.15184214046145292,-0.04376411642601626,-0.05203894900024765,-1.6378495727641134,-3.2866596827202605,-0.7628694658621487,0.586885310127529,0.19436970104046486,-1.6039187810678652,CL6,CL0,CL0,CL2,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
-1.6830389447326528,0.5275659282843789,-0.9994696366638344,0.4827052425232114,0.8644982180656376,-0.04376411642601626,0.5224312453237298,-1.235085342108219,-0.018821560914545576,-0.017093307956382576,-2.18669986818972,1.9438799661407473,0.42012928100011476,CL6,CL1,CL1,CL2,CL6,CL6,CL5,CL1,CL0,CL0,CL0,CL0,CL2,CL1,CL0,CL3,CL2,CL0,CL0
-1.681204159829503,0.5275659282843789,1.0005306447706963,1.2291260023178838,0.8644982180656376,-0.04376411642601626,0.04261539542328158,-1.5120553216039028,-0.7196398764443785,0.2888908265390352,1.310098362339674,0.19436970104046486,-0.5424679792085276,CL6,CL0,CL0,CL0,CL4,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
-1.6793693749263534,1.2069776666550622,-0.9994696366638344,2.0931998643694283,0.8644982180656376,-0.04376411642601626,-1.3312004653813243,1.7459897100197688,0.8872049199586122,0.9444722641494492,1.8171186132860113,-0.23510842316242594,-0.5424679792085276,CL0,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
-1.6775345900232037,1.2069776666550622,-0.9994696366638344,-1.8256960008447767,0.8644982180656376,-0.04376411642601626,0.313500194763461,-0.8082633620475621,-1.2801619939928885,-1.4834945943593376,-0.6539370281949931,-1.453650418750379,0.08631693817903077,CL6,CL1,CL1,CL1,CL6,CL2,CL6,CL1,CL0,CL0,CL1,CL0,CL1,CL1,CL1,CL1,CL2,CL0,CL0
-1.675699805120054,0.5275659282843789,1.0005306447706963,-1.8256960008447767,-0.9151364734397799,-0.04376411642601626,-1.1969305970291333,-0.8082633620475621,0.14253964983173942,-0.60780153613933,-0.006281153976255364,-1.453650418750379,-0.8750659305582622,CL3,CL0,CL0,CL2,CL3,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
-1.6738650202169043,0.5275659282843789,-0.9994696366638344,0.4827052425232114,0.8644982180656376,-0.04376411642601626,-0.7932691529809245,-1.235085342108219,-0.018821560914545576,0.4400075977343503,-0.006281153976255364,0.19436970104046486,-0.8750659305582622,CL6,CL1,CL1,CL0,CL6,CL3,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL6,CL0,CL0
-1.6720302353137546,-1.123504467580148,-0.9994696366638344,0.4827052425232114,0.8644982180656376,-0.04376411642601626,0.4175247680949839,-0.30101489168836465,0.2951053643043796,1.2899880405621762,-0.14277542163999257,-0.7529764570658336,-1.6039187810678652,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
-1.670195450410605,0.5275659282843789,-0.9994696366638344,0.4827052425232114,-1.322049679280739,2.5512867886171775,1.023352658946354,0.639754423509473,0.8872049199586122,-2.9095820297963915,-0.7833117741101809,0.5476254143764053,1.998059737682907,CL4,CL2,CL1,CL1,CL5,CL2,CL5,CL2,CL1,CL1,CL1,CL2,CL1,CL1,CL1,CL1,CL5,CL0,CL1
-1.6683606655074552,2.9119924047978265,-0.9994696366638344,-2.560577807612735,0.8644982180656376,-0.04376411642601626,-0.2470699915440594,-0.8082633620475621,-2.6421184866125498,-0.3023288460218378,-0.7833117741101809,0.5476254143764053,-1.6039187810678652,CL3,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
-1.6665258806043055,0.5275659282843789,-0.9994696366638344,0.4827052425232114,0.8644982180656376,-0.04376411642601626,-0.2470699915440594,-0.5769118494306887,-0.17797385707155905,-0.017093307956382576,-1.5221877741691345,-0.23510842316242594,-0.2205193069152413,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
-1.6646910957011558,2.0356046714120124,-0.9994696366638344,-2.560577807612735,-1.322049679280739,-0.04376411642601626,0.313500194763461,0.32304252617674256,1.0672214184633815,0.13197768572722998,-0.6539370281949931,0.5476254143764053,-0.5424679792085276,CL6,CL1,CL2,CL1,CL6,CL3,CL4,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL6,CL0,CL0
-1.662856310798006,1.2069776666550622,-0.9994696366638344,0.4827052425232114,0.8644982180656376,-0.04376411642601626,-1.5541818484859857,1.289895295397835,0.2951053643043796,-0.017093307956382576,0.7607721082142808,-0.23510842316242594,-0.8750659305582622,CL6,CL1,CL0,CL0,CL4,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL0,CL0
-1.6610215258948564,2.9119924047978265,1.0005306447706963,-0.05833057598939717,0.8644982180656376,-0.04376411642601626,-0.2470699915440594,-0.9503033631184503,-1.12301780200794,-0.7628694658621487,0.41747077499831636,-1.453650418750379,-0.2205193069152413,CL6,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL4,CL0,CL1,CL0,CL0
-1.6591867409917067,0.5275659282843789,-0.9994696366638344,1.2291260023178838,0.8644982180656376,-0.04376411642601626,0.04261539542328158,-0.44106930110350345,-0.018821560914545576,-2.084120832145588,0.7607721082142808,-0.7529764570658336,0.08631693817903077,CL5,CL1,CL0,CL2,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
-1.657351956088557,0.5275659282843789,1.0005306447706963,0.4827052425232114,0.8644982180656376,-0.04376411642601626,0.8273595394237534,0.003492636729986308,1.0672214184633815,1.8240563109701458,-0.4065386611806143,-0.23510842316242594,-0.2205193069152413,CL4,CL0,CL0,CL0,CL4,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
-1.6555171711854073,0.5275659282843789,-0.9994696366638344,1.2291260023178838,0.8644982180656376,-0.04376411642601626,-0.14918868058750995,-0.9503033631184503,-1.2801619939928885,-0.017093307956382576,-0.6539370281949931,-0.23510842316242594,-0.5424679792085276,CL6,CL0,CL3,CL5,CL6,CL2,CL4,CL6,CL0,CL4,CL0,CL2,CL2,CL0,CL0,CL0,CL1,CL0,CL0
-1.6536823862822576,0.5275659282843789,-0.9994696366638344,-0.05833057598939717,0.8644982180656376,-0.04376411642601626,-0.9230793936710222,-0.5769118494306887,-0.3185110275535297,-0.15506295014266858,-1.0169022799305423,-0.23510842316242594,-0.2205193069152413,CL6,CL2,CL2,CL0,CL6,CL3,CL6,CL3,CL0,CL2,CL0,CL0,CL0,CL2,CL0,CL0,CL6,CL0,CL0
-1.651847601379108,-0.12885369966625784,-0.9994696366638344,0.4827052425232114,0.8644982180656376,2.5512867886171775,-1.0554050647952447,1.4584800495635157,0.4481931858617567,1.2899880405621762,0.9424602977381755,-0.23510842316242594,0.08631693817903077,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
-1.6500128164759582,-0.12885369966625784,1.0005306447706963,0.4827052425232114,0.8644982180656376,-0.04376411642601626,-0.46830761012466626,0.47767799754874884,1.2458924871728667,0.9444722641494492,1.6357513036155726,-1.453650418750379,-2.15392394403199,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
-1.6481780315728085,1.2069776666550622,1.0005306447706963,-0.6394052981156867,-0.15184214046145292,-0.04376411642601626,0.313500194763461,0.639754423509473,-1.12301780200794,0.2888908265390352,1.466316713495519,-0.7529764570658336,-0.8750659305582622,CL3,CL0,CL0,CL0,CL6,CL1,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL2,CL0,CL1
-1.6463432466696588,1.2069776666550622,-0.9994696366638344,1.2291260023178838,0.8644982180656376,-0.04376411642601626,-2.05496295921587,0.8076672855492184,0.2951053643043796,0.9444722641494492,1.1375753036301088,-2.6855022537169964,-1.222226200149904,CL5,CL0,CL0,CL0,CL6,CL1,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
-1.644508461766509,1.2069776666550622,-0.9994696366638344,-1.8256960008447767,0.8644982180656376,-0.04376411642601626,0.13630766286802215,-0.8082633620475621,-0.3185110275535297,-0.15506295014266858,-0.6539370281949931,0.19436970104046486,-0.8750659305582622,CL6,CL1,CL1,CL0,CL6,CL5,CL6,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL6,CL0,CL0
-1.6426736768633594,-0.12885369966625784,1.0005306447706963,1.2291260023178838,0.8644982180656376,0.5290425981271702,0.8273595394237534,-0.5769118494306887,-1.982416104005748,-0.919341360543979,0.2606307191264009,0.5476254143764053,1.2745834237729534,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0
-1.6408388919602097,0.5275659282843789,-0.9994696366638344,1.2291260023178838,0.8644982180656376,-0.04376411642601626,1.023352658946354,-0.15514410267557582,-0.17797385707155905,-1.215317230545872,-0.006281153976255364,-0.7529764570658336,-0.8750659305582622,CL6,CL1,CL2,CL1,CL6,CL3,CL6,CL2,CL0,CL3,CL0,CL0,CL2,CL1,CL0,CL3,CL6,CL0,CL0
-1.63900410705706,1.2069776666550622,-0.9994696366638344,-0.05833057598939717,-0.15184214046145292,-0.04376411642601626,1.135214151000926,0.9653613703303338,-0.5851370589994633,-0.919341360543979,-1.9266267469638387,1.9438799661407473,1.998059737682907,CL2,CL1,CL1,CL1,CL6,CL2,CL6,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL2,CL0,CL0
-1.6371693221539103,2.0356046714120124,1.0005306447706963,0.4827052425232114,0.8644982180656376,-0.04376411642601626,-0.14918868058750995,0.003492636729986308,-1.4294745797067834,0.2888908265390352,-0.7833117741101809,0.5476254143764053,-1.6039187810678652,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
-1.6353345372507606,1.2069776666550622,-0.9994696366638344,1.2291260023178838,0.8644982180656376,-0.04376411642601626,-1.4422301617146522,-0.15514410267557582,1.0672214184633815,0.2888908265390352,0.2606307191264009,-0.23510842316242594,-0.2205193069152413,CL5,CL1,CL1,CL0,CL6,CL1,CL5,CL1,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL1,CL1,CL0,CL0
-1.633499752347611,2.0356046714120124,-0.9994696366638344,-1.8256960008447767,0.8644982180656376,-0.04376411642601626,0.04261539542328158,1.117369442642712,-0.5851370589994633,-1.078129797408178,-1.1406215184285726,1.346697865766684,1.2745834237729534,CL6,CL0,CL0,CL0,CL6,CL2,CL6,CL6,CL0,CL3,CL0,CL0,CL3,CL1,CL0,CL1,CL1,CL0,CL0
-1.6316649674444612,2.0356046714120124,1.0005306447706963,-0.05833057598939717,0.8644982180656376,-0.04376411642601626,0.04261539542328158,-0.6968897209932493,-1.12301780200794,-0.4542478829080165,-0.4065386611806143,-1.453650418750379,-2.15392394403199,CL3,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
-1.6298301825413115,0.5275659282843789,1.0005306447706963,-0.6394052981156867,0.8644982180656376,-0.04376411642601626,0.04261539542328158,0.003492636729986308,-1.686893453523799,-0.017093307956382576,0.2606307191264009,-1.453650418750379,-1.6039187810678652,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
-1.6279953976381618,-0.12885369966625784,1.0005306447706963,0.4827052425232114,0.8644982180656376,-0.04376411642601626,-0.5814618931194855,0.639754423509473,-1.982416104005748,0.2888908265390352,0.7607721082142808,-0.7529764570658336,-0.5424679792085276,CL1,CL0,CL0,CL0,CL6,CL0,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
-1.6261606127350121,1.2069776666550622,-0.9994696366638344,-1.2883450669666114,0.8644982180656376,-0.04376411642601626,0.22436777133277086,0.639754423509473,-0.018821560914545576,-0.4542478829080165,-0.4065386611806143,1.9438799661407473,1.2745834237729534,CL5,CL1,CL1,CL0,CL6,CL5,CL5,CL5,CL2,CL3,CL1,CL3,CL3,CL1,CL0,CL2,CL6,CL0,CL1
-1.6243258278318624,1.2069776666550622,-0.9994696366638344,0.4827052425232114,0.8644982180656376,-0.04376411642601626,-0.46830761012466626,-1.235085342108219,-1.2801619939928885,-1.625244913613819,-0.14277542163999257,-1.453650418750379,-1.6039187810678652,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
-1.6224910429287127,-0.12885369966625784,1.0005306447706963,2.0931998643694283,0.8644982180656376,-0.04376411642601626,1.37589374186122,0.32304252617674256,0.2951053643043796,-0.3023288460218378,-0.276441935595151,-1.453650418750379,0.08631693817903077,CL5,CL0,CL0,CL3,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
-1.620656258025563,1.2069776666550622,-0.9994696366638344,1.2291260023178838,0.8644982180656376,-1.1586280727792975,-2.2232863439631014,1.5895090423616114,1.2458924871728667,0.13197768572722998,1.310098362339674,-1.453650418750379,-1.222226200149904,CL5,CL1,CL0,CL0,CL4,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL1
-1.6188214731224133,-0.12885369966625784,-0.9994696366638344,0.4827052425232114,0.8644982180656376,-0.04376411642601626,-0.5814618931194855,-1.3801137589034174,-1.8360654719456493,-1.3464475577175448,0.41747077499831636,-1.453650418750379,-1.222226200149904,CL5,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0
-1.6169866882192636,1.2069776666550622,-0.9994696366638344,0.4827052425232114,0.8644982180656376,-0.04376411642601626,1.023352658946354,-0.30101489168836465,-0.7196398764443785,-0.60780153613933,-0.006281153976255364,-1.453650418750379,-1.222226200149904,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
-1.615151903316114,1.2069776666550622,-0.9994696366638344,2.0931998643694283,0.8644982180656376,-0.04376411642601626,-1.5541818484859857,0.47767799754874884,1.0672214184633815,-0.4542478829080165,0.9424602977381755,-1.453650418750379,-0.5424679792085276,CL6,CL1,CL0,CL1,CL6,CL6,CL5,CL4,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL1,CL0,CL0
-1.6133171184129642,0.5275659282843789,-0.9994696366638344,-0.6394052981156867,0.8644982180656376,-0.04376411642601626,0.7369944548639903,0.47767799754874884,-0.8502168502329067,1.117460803741936,0.586885310127529,0.5476254143764053,-0.2205193069152413,CL5,CL0,CL0,CL3,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
-1.6114823335098145,1.2069776666550622,-0.9994696366638344,-1.8256960008447767,0.8644982180656376,-0.04376411642601626,-1.0554050647952447,-0.6968897209932493,-1.12301780200794,1.2899880405621762,0.41747077499831636,-0.7529764570658336,-1.222226200149904,CL4,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
-1.6096475486066648,-0.12885369966625784,-0.9994696366638344,1.2291260023178838,0.8644982180656376,-0.04376411642601626,-0.34878958878056787,-0.30101489168836465,1.0672214184633815,-0.919341360543979,-0.14277542163999257,0.9158782774374394,-0.2205193069152413,CL5,CL1,CL1,CL0,CL6,CL2,CL5,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL5,CL0,CL0
-1.6078127637035151,0.5275659282843789,-0.9994696366638344,-0.05833057598939717,-0.9151364734397799,-0.04376411642601626,-0.9230793936710222,0.003492636729986308,0.2951053643043796,-0.15506295014266858,-0.276441935595151,-0.23510842316242594,0.08631693817903077,CL5,CL1,CL1,CL0,CL5,CL2,CL6,CL3,CL0,CL2,CL0,CL1,CL1,CL1,CL0,CL1,CL1,CL0,CL0
